name	x	y	z	size	material	manufacturer	group	hemisphere
iEEG44	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG45	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG46	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG47	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG48	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG49	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG50	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG51	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG52	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG53	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG54	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG55	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG56	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG57	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG58	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG59	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG60	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG61	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG62	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG63	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG64	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG65	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG66	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG67	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG68	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG69	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG70	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG71	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG72	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG73	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG74	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG75	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
iEEG76	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
